,review_score,order_count,Total_Price
1577,4,3,65.1
1579,4,3,57.05
1580,5,5,76.66
1585,5,1,76.66
1586,5,1,53.9
1587,5,1,53.9
1588,5,5,66.92999999999999
1589,5,5,66.92
1590,5,5,54.53
1592,5,5,96.7
1593,5,1,77.57
1594,1,2,53.9
1596,5,1,63.33
1597,5,2,63.33
1598,5,2,48.68
1599,5,2,75.25
1601,5,1,62.41
1602,5,3,77.57
1605,4,1,66.6
1606,4,1,72.43
1607,5,1,67.5
1608,4,4,65.1
1611,4,4,54.37
1612,5,1,72.43
1613,1,1,73.34
1614,5,1,67.3
1615,5,2,53.9
1617,5,1,67.3
1618,5,2,53.9
1620,5,1,69.49
1621,5,1,77.57
1622,5,1,77.57
1623,4,1,68.37
1624,5,1,76.86
1625,5,1,66.64
1626,5,1,67.16
1627,5,2,53.9
1629,4,1,53.9
1630,5,2,53.9
1632,3,1,62.41
1633,5,1,63.269999999999996
1634,4,1,81.00999999999999
1635,5,1,66.64
1636,5,1,69.49
1637,1,1,76.66
1638,5,1,77.57
1639,5,1,71.48
1640,5,2,77.57
1642,5,3,81.45
1644,5,3,67.67
1645,4,1,68.37
1646,5,1,77.57
1647,1,2,73.34
1649,5,2,62.41
1650,5,2,42.33
1651,5,1,73.34
1652,4,1,66.64
1653,5,2,63.269999999999996
1655,5,1,63.269999999999996
1656,5,1,77.57
1657,4,1,53.9
1658,5,1,77.57
1659,4,1,63.33
1660,5,1,73.34
1661,1,4,70.89
1663,2,4,70.89
1665,5,1,79.56
1666,5,1,53.9
1667,5,1,77.57
1668,5,2,67.5
1670,5,2,77.57
1672,5,2,67.5
1674,1,2,110.33
1675,1,2,190.44
1676,3,1,66.64
1677,5,8,77.57
1685,3,2,71.53
1686,3,2,312.49
1687,5,1,62.37
1688,5,1,73.34
1689,4,1,76.66
1690,5,1,77.57
1691,4,2,66.64
1692,3,2,66.67
1693,5,3,74.67
1694,5,3,89.44
1696,5,1,77.57
1697,5,1,77.57
1698,5,1,77.57
1699,5,1,77.78999999999999
1700,5,1,77.57
1701,5,2,62.41
1703,5,1,62.44
1704,5,1,77.57
1705,4,1,88.72
1706,5,1,73.34
1707,5,1,77.57
1708,3,1,73.34
1709,5,1,114.69999999999999
1710,4,1,73.34
1711,5,1,73.34
1712,4,1,70.89
1713,4,2,67.5
1714,3,2,132.26
1715,5,1,69.08
1716,5,1,63.269999999999996
1717,2,1,67.5
1718,5,1,70.89
1719,5,1,77.57
1720,5,1,76.66
1721,5,1,71.53
1722,5,2,72.43
1723,5,2,54.91
1724,5,1,73.34
1725,3,2,73.34
1727,5,1,66.67
1728,5,1,63.269999999999996
1729,4,3,73.34
1732,5,1,67.5
1733,3,1,67.5
1734,1,1,63.269999999999996
1735,5,1,77.57
1736,5,1,70.89
1737,5,1,70.89
1738,5,1,79.56
1739,5,1,75.25
1740,5,1,67.9
1741,4,1,73.34
1742,5,2,63.269999999999996
1744,1,4,67.5
1745,2,4,58.32
1748,5,3,63.269999999999996
1750,1,3,24.73
1751,2,2,86.97
1753,3,1,67.5
1754,5,2,77.57
1756,2,1,75.25
1757,5,1,75.25
1758,5,1,67.5
1759,5,1,114.69999999999999
1760,5,2,73.34
1762,5,2,77.57
1763,5,2,177.39
1764,5,1,77.57
1765,3,3,73.34
1768,5,2,88.72
1770,5,1,77.57
1771,5,1,77.57
1772,4,1,66.75999999999999
1773,4,1,110.83
1774,4,1,71.53
1775,5,2,95.31
1777,5,2,77.57
1779,1,2,66.67
1781,5,1,77.57
1782,4,3,64.25
1784,4,3,87.06
1785,4,1,63.269999999999996
1786,1,3,67.5
1789,5,1,71.48
1790,5,2,71.53
1792,5,1,73.34
1793,5,1,68.37
1794,5,2,76.66
1795,5,2,85.62
1796,1,4,66.67
1800,5,1,63.269999999999996
1801,5,1,96.96000000000001
1802,5,1,63.269999999999996
1803,4,1,73.34
1804,4,2,76.66
1805,4,2,207.94
1806,5,1,77.57
1807,5,1,66.67
1808,5,2,69.97
1810,5,1,73.34
1811,5,1,63.269999999999996
1812,5,1,63.269999999999996
1813,5,1,69.97
1814,4,1,75.25
1815,3,2,77.57
1817,1,1,67.36
1818,2,1,76.66
1819,4,1,76.86
1820,5,1,63.269999999999996
1821,5,2,77.57
1823,5,1,63.269999999999996
1824,5,1,75.25
1825,4,3,67.5
1828,4,1,67.5
1829,5,2,77.57
1831,5,5,77.57
1833,5,5,112.31
1834,5,5,201.36
1835,5,5,46.29
1836,5,1,71.66
1837,4,2,72.43
1839,4,2,97.3
1841,5,1,67.5
1842,5,2,73.34
1844,3,2,66.67
1846,1,1,77.57
1847,3,1,75.25
1848,5,2,93.75
1850,3,2,67.5
1852,5,1,66.67
1853,4,2,75.25
1855,2,2,96.96000000000001
1857,5,1,77.57
1858,5,1,77.57
1859,4,1,71.53
1860,5,1,77.57
1861,3,1,77.57
1862,5,1,62.01
1863,1,2,77.57
1865,4,1,72.43
1866,3,1,73.34
1867,4,1,73.34
1868,2,6,62.14
1874,5,1,73.34
1875,5,1,77.57
1876,1,3,67.5
1879,5,1,69.97
1880,5,1,67.5
1881,5,2,77.57
1883,5,1,70.89
1884,5,1,77.57
1885,5,1,66.67
1886,3,1,77.57
1887,5,7,73.34
1888,5,7,46.18
1894,1,1,76.86
1895,5,1,77.57
1896,5,1,62.44
1897,5,5,62.989999999999995
1898,5,5,72.08
1900,5,5,51.26
1901,5,5,151.29
1902,5,1,70.89
1903,5,2,77.57
1904,5,2,56.01
1905,5,1,73.34
1906,1,1,67.5
1907,4,1,67.36
1908,5,1,88.72
1909,5,2,73.34
1911,5,1,77.57
1912,2,1,77.57
1913,5,1,63.33
1914,4,1,77.57
1915,5,1,72.43
1916,5,1,91.22999999999999
1917,4,1,69.97
1918,5,2,77.57
1919,5,2,103.35
1920,5,1,67.5
1921,5,1,79.56
1922,3,1,91.22999999999999
1923,2,1,97.87
1924,5,4,73.34
1928,1,2,73.34
1929,5,2,73.34
1930,5,1,77.57
1931,5,1,73.34
1932,5,2,67.36
1934,1,1,77.82
1935,5,1,69.97
1936,5,3,64.38
1939,5,1,69.97
1940,4,1,63.269999999999996
1941,4,1,69.49
1942,5,1,70.89
1943,3,1,63.269999999999996
1944,4,1,66.67
1945,5,1,64.03
1946,5,1,68.66
1947,5,1,63.269999999999996
1948,5,1,62.44
1949,1,2,66.67
1951,5,1,67.56
1952,4,1,67.5
1953,5,1,63.269999999999996
1954,5,2,71.53
1956,5,1,70.89
1957,5,3,67.5
1960,5,1,75.25
1961,5,4,62.01
1965,4,1,96.34
1966,5,1,66.67
1967,5,3,68.37
1970,3,1,62.01
1971,4,1,77.57
1972,4,1,73.34
1973,4,1,67.5
1974,5,3,76.66
1976,5,3,69.03
1977,5,1,70.89
1978,5,1,66.75999999999999
1979,5,2,66.62
1981,5,1,77.57
1982,4,2,91.22999999999999
1984,5,1,71.53
1985,1,1,75.25
1986,4,1,70.89
1987,5,1,72.38
1988,1,2,70.89
1990,5,3,79.56
1993,2,2,79.55
1995,5,2,62.01
1997,1,1,77.57
1998,3,2,76.66
1999,5,2,99.43
2000,5,1,77.57
2001,5,1,71.53
2002,5,2,62.44
2004,5,2,97.87
2005,5,2,122.41
2006,5,1,88.72
2007,5,1,77.57
2008,5,1,77.57
2009,5,2,77.57
2011,1,1,87.81
2012,1,3,66.21
2014,1,3,213.09
2015,5,1,63.269999999999996
2016,4,1,66.67
2017,5,1,66.67
2018,1,1,67.5
2019,5,2,77.57
2021,5,1,69.97
2022,5,2,67.56
2024,3,1,77.57
2025,5,3,67.5
2028,5,1,77.57
2029,5,2,62.01
2031,5,1,69.97
2032,1,1,76.86
2033,5,2,73.34
2035,2,1,96.34
2036,5,1,71.53
2037,5,1,97.3
2038,3,2,62.01
2039,5,2,73.34
2040,3,2,108.6
2041,3,2,303.38
2042,4,1,77.57
2043,4,1,77.57
2044,1,1,66.67
2045,4,1,106.85
2046,1,5,64.53999999999999
2048,1,5,58.94
2051,1,2,79.11
2053,4,1,77.57
2054,4,1,73.34
2055,4,1,77.57
2056,1,2,92.72
2057,1,2,80.09
2058,5,1,73.34
2059,5,1,77.57
2060,5,1,77.82
2061,5,1,66.67
2062,3,1,66.67
2063,5,2,77.57
2064,5,2,33.22
2065,1,1,77.57
2066,5,1,68.37
2067,1,1,66.67
2068,4,1,62.44
2069,5,1,73.34
2070,1,1,67.5
2071,5,1,66.67
2072,5,1,66.67
2073,5,1,73.34
2074,5,2,66.75999999999999
2076,5,2,71.53
2078,1,1,76.66
2079,5,1,67.56
2080,5,1,62.44
2081,5,1,63.269999999999996
2082,4,1,63.269999999999996
2083,5,1,76.66
2084,4,1,77.82
2085,5,1,64.34
2086,3,1,63.269999999999996
2087,1,1,71.53
2088,5,1,70.67
2089,5,1,67.3
2090,5,1,70.89
2091,5,2,77.57
2093,4,1,78.65
2094,5,2,62.44
2096,4,1,63.33
2097,4,2,91.22999999999999
2099,5,2,77.57
2100,5,2,135.07999999999998
2101,5,2,106.85
2102,5,2,36.84
2103,5,1,67.5
2104,4,1,76.86
2105,5,3,77.82
2108,5,1,73.34
2109,5,1,77.57
2110,5,1,91.22999999999999
2111,5,2,70.89
2113,5,1,67.5
2114,5,2,77.57
2115,5,2,54.51
2116,5,1,77.57
2117,5,1,64.03
2118,5,1,67.36
2119,4,1,67.36
2120,3,1,62.44
2121,5,2,67.05
2122,3,2,46.78
2123,5,1,67.05
2124,5,4,39.08
2125,5,4,44.08
2128,4,1,45.089999999999996
2129,5,6,73.12
2130,5,6,61.13
2131,5,6,64.94000000000001
2132,5,6,77.28
2133,5,6,77.27000000000001
2134,5,6,84.04
2135,5,1,82.5
2136,5,1,92.06
2137,3,2,86.23
2138,3,2,86.44
2139,5,2,82.53
2140,5,2,82.08000000000001
2141,5,2,62.68
2142,3,2,84.88
2143,5,1,69.73
2144,5,1,45.730000000000004
2145,5,1,52.77
2146,3,1,47.68
2147,5,1,60.78
2148,5,1,44.6
2149,5,1,38.28
2150,5,1,47.68
2151,4,1,54.0
2152,5,1,47.68
2153,5,1,47.68
2154,5,1,59.09
2155,5,1,38.28
2156,3,1,45.730000000000004
2157,5,2,34.72
2158,5,2,75.45
2159,5,1,50.86
2160,5,1,38.28
2161,4,1,60.09
2162,5,1,56.69
2163,5,1,62.620000000000005
2164,5,1,47.79
2165,5,1,44.6
2166,5,1,45.6
2167,3,1,37.89
2168,3,1,38.28
2169,3,1,38.28
2170,5,1,46.56
2171,5,1,38.28
2172,4,1,44.66
2173,5,1,44.6
2174,5,1,47.68
2175,5,1,38.28
2176,5,1,51.9
2177,4,1,47.68
2178,5,1,47.68
2179,5,1,47.68
2180,5,4,55.0
2181,5,4,286.64
2182,4,4,50.1
2183,4,4,85.6
2184,5,1,47.68
2185,5,2,46.56
2186,5,2,62.57
2187,5,1,38.28
2188,5,1,52.849999999999994
2189,5,1,37.89
2190,2,1,45.730000000000004
2191,5,1,49.23
2192,5,1,38.28
2193,5,2,50.73
2194,5,2,85.47
2195,5,1,47.45
2196,5,1,62.06
2197,4,1,103.55000000000001
2198,5,1,107.78
2199,3,4,107.78
2203,5,1,102.23
2204,2,2,100.21000000000001
2205,2,2,157.23000000000002
2206,4,3,107.78
2207,5,3,107.78
2209,1,2,103.55000000000001
2211,3,1,107.78
2212,5,1,97.2
2213,5,2,103.27000000000001
2214,5,2,192.15
2215,4,3,102.23
2216,5,3,102.23
2218,4,1,107.78
2219,5,1,103.55000000000001
2220,5,1,103.55000000000001
2221,5,1,93.04
2222,2,1,111.69
2223,5,1,107.78
2224,3,1,103.55000000000001
2225,5,1,102.23
2226,5,1,60.0
2227,4,1,60.0
2228,4,1,64.0
2229,4,1,64.0
2230,5,1,61.5
2231,5,1,70.53
2232,1,1,315.75
2233,5,1,210.28
2234,3,1,220.04000000000002
2235,4,1,224.14000000000001
2236,1,1,227.61
2237,4,1,258.29
2238,5,1,200.21
2239,5,1,220.02
2240,4,1,200.21
2241,5,1,227.16000000000003
2242,4,1,249.04000000000002
2243,4,1,272.94
2244,3,1,264.61
2245,1,2,216.99
2247,2,1,200.21
2248,4,1,219.36
2249,5,1,262.49
2250,4,6,234.04000000000002
2256,4,1,220.02
2257,5,2,225.97
2259,4,3,216.67000000000002
2261,4,3,81.33
2262,1,2,373.28999999999996
2263,1,2,134.87
2264,4,1,238.07
2265,5,1,288.82
2266,4,1,220.04000000000002
2267,5,1,200.21
2268,1,3,245.95
2271,5,1,276.97
2272,4,1,345.15
2273,1,1,228.67000000000002
2274,3,1,278.75
2275,4,2,255.08
2276,4,2,240.49
2277,4,1,206.26
2278,1,1,226.74
2279,4,1,210.28
2280,5,1,246.88
2281,1,4,228.67000000000002
2285,3,4,227.21
2286,3,4,172.64
2287,3,4,107.18
2289,4,1,228.67000000000002
2290,2,7,313.75
2293,2,7,93.72
2297,3,2,227.61
2299,5,1,292.34000000000003
2300,4,1,226.74
2301,5,1,232.24
2302,3,1,276.94
2303,4,2,238.07
2305,4,1,244.78
2306,5,5,225.97
2311,4,1,276.94
2312,5,1,49.09
2313,5,1,44.1
2314,5,1,53.22
2315,1,2,44.1
2316,5,2,70.82
2317,5,1,85.81
2318,4,1,100.26
2319,4,2,96.33
2320,4,2,67.33
2321,4,1,85.81
2322,1,1,96.65
2323,5,1,85.81
2324,4,1,96.65
2325,3,1,91.21000000000001
2326,5,1,85.81
2327,5,1,85.81
2328,5,1,97.24
2329,5,1,96.43
2330,5,1,85.81
2331,3,1,93.3
2332,4,1,93.65
2333,4,1,85.81
2334,4,1,87.77
2335,1,3,90.2
2336,1,3,36.199999999999996
2337,1,3,55.83
2338,3,2,97.95
2339,1,2,104.86
2340,4,1,96.65
2341,5,1,96.65
2342,4,1,93.65
2343,4,1,93.65
2344,5,1,93.65
2345,2,1,96.65
2346,1,1,92.3
2347,3,1,96.65
2348,5,1,85.8
2349,4,1,115.46000000000001
2350,4,1,115.46000000000001
2351,5,1,90.99
2352,4,1,112.96000000000001
2353,5,1,97.46000000000001
2354,5,1,85.81
2355,5,1,85.41
2356,1,1,96.65
2357,4,1,85.8
2358,5,1,91.21000000000001
2359,3,1,85.81
2360,5,1,93.65
2361,5,1,85.41
2362,3,1,93.65
2363,3,1,91.21000000000001
2364,5,1,91.21000000000001
2365,1,1,85.81
2366,3,1,112.35
2367,5,1,93.3
2368,5,1,85.81
2369,4,1,93.65
2370,5,1,95.64
2371,5,1,85.81
2372,3,1,101.27
2373,3,1,94.99
2374,1,1,90.05
2375,1,1,96.65
2376,5,1,85.81
2377,4,1,92.3
2378,3,1,93.65
2379,5,2,85.67
2380,5,2,46.67
2381,3,1,85.81
2382,5,1,85.8
2383,1,1,85.81
2384,5,1,91.21000000000001
2385,1,1,85.8
2386,4,1,93.65
2387,5,1,96.65
2388,4,1,93.65
2389,4,1,96.65
2390,4,1,93.3
2391,4,1,92.3
2392,5,1,85.81
2393,4,1,96.43
2394,3,1,129.27
2395,5,1,91.21000000000001
2396,2,1,85.41
2397,4,1,86.18
2398,1,1,85.81
2399,5,1,93.43
2400,5,1,96.43
2401,5,1,92.3
2402,5,1,96.43
2403,3,1,96.65
2404,3,1,93.3
2405,5,2,96.65
2407,4,1,85.81
2408,1,1,95.98
2409,5,1,93.65
2410,4,1,93.3
2411,3,2,96.65
2413,5,1,85.8
2414,5,1,85.41
2415,2,1,96.43
2416,5,1,85.81
2417,4,1,92.3
2418,3,1,85.41
2419,5,1,96.65
2420,5,1,93.65
2421,5,1,85.81
2422,5,1,115.46000000000001
2423,2,1,96.65
2424,3,1,85.81
2425,4,1,96.65
2426,3,1,84.8
2427,4,1,96.65
2428,5,1,96.65
2429,2,1,90.99
2430,4,1,85.41
2431,3,1,101.05
2432,4,1,90.99
2433,1,1,93.43
2434,4,1,85.81
2435,5,1,90.99
2436,1,2,96.33
2437,1,2,47.33
2438,4,1,112.35
2439,4,1,85.81
2440,2,1,92.64
2441,5,1,112.35
2442,5,1,96.65
2443,3,1,103.83
2444,4,1,93.3
2445,3,1,95.26
2446,3,1,96.65
2447,5,1,96.65
2448,1,1,96.43
2449,5,1,100.48
2450,5,1,97.46000000000001
2451,5,1,93.43
2452,5,1,100.48
2453,5,1,85.81
2454,5,1,85.8
2455,5,1,85.81
2456,4,1,96.43
2457,4,1,93.65
2458,5,1,96.65
2459,5,1,93.65
2460,5,1,91.21000000000001
2461,5,1,92.64
2462,1,1,85.81
2463,3,1,85.81
2464,2,1,96.65
2465,1,2,99.25
2466,1,2,70.25
2467,4,1,93.99
2468,4,1,101.27
2469,5,2,115.38
2470,5,2,92.38
2471,4,1,115.46000000000001
2472,4,1,85.41
2473,1,1,91.21000000000001
2474,5,1,85.8
2475,5,1,94.99
2476,5,1,85.81
2477,5,1,85.8
2478,5,1,101.27
2479,5,1,85.81
2480,5,1,115.46000000000001
2481,5,1,96.8
2482,5,1,86.22
2483,5,2,96.8
2484,5,2,42.0
2485,4,1,92.57
2486,4,1,96.8
2487,4,1,96.8
2488,5,1,106.87
2489,5,1,96.8
2490,5,1,102.64
2491,4,1,96.8
2492,4,1,107.95
2493,4,1,96.8
2494,5,1,96.46000000000001
2495,3,1,102.64
2496,5,1,106.87
2497,5,1,96.8
2498,4,1,107.95
2499,5,1,93.64
2500,3,1,92.57
2501,5,2,111.52000000000001
2502,5,2,42.25
2503,5,1,102.64
2504,1,1,96.8
2505,5,1,96.8
2506,5,1,93.64
2507,4,2,111.49000000000001
2508,4,2,102.25
2509,5,1,102.13
2510,5,1,101.37
2511,4,1,96.8
2512,5,1,92.57
2513,5,1,106.87
2514,4,1,96.8
2515,5,1,93.64
2516,5,1,102.64
2517,5,1,123.35
2518,3,1,96.8
2519,4,1,92.57
2520,4,1,96.8
2521,5,2,102.64
2522,5,2,60.85
2523,3,1,92.57
2524,4,1,92.57
2525,5,1,96.8
2526,5,1,92.57
2527,4,1,106.87
2528,5,1,107.95
2529,2,2,116.6
2530,2,2,52.76
2531,5,1,96.8
2532,5,1,92.57
2533,5,2,117.1
2535,5,1,96.8
2536,1,1,92.57
2537,5,1,96.8
2538,4,1,117.1
2539,5,1,93.64
2540,3,1,92.57
2541,3,1,117.1
2542,4,1,96.8
2543,5,1,96.8
2544,4,1,96.8
2545,1,2,108.9
2546,1,2,51.99
2547,5,1,102.64
2548,3,1,93.64
2549,5,3,93.64
2550,5,3,61.79
2552,5,1,96.8
2553,4,1,107.0
2554,4,1,92.57
2555,2,2,92.57
2557,5,1,92.57
2558,5,1,106.87
2559,3,1,106.87
2560,4,1,92.57
2561,5,1,92.57
2562,3,2,100.3
2563,3,2,70.55
2564,5,1,107.95
2565,5,1,101.37
2566,1,1,106.87
2567,1,2,92.9
2568,1,2,120.74000000000001
2569,5,3,96.8
2570,5,3,116.83
2571,5,3,86.84
2572,5,1,96.8
2573,4,1,106.87
2574,5,1,92.57
2575,5,2,78.7
2576,5,2,72.66
2577,5,2,78.7
2579,5,1,78.7
2580,5,1,78.7
2581,5,1,30.4
2582,5,2,31.47
2584,5,1,24.64
2585,5,2,34.08
2587,5,1,28.96
2588,5,2,28.96
2589,5,2,24.64
2590,5,2,24.64
2592,5,2,29.27
2593,5,2,32.46
2594,5,1,28.380000000000003
2595,5,1,218.49
2596,2,2,25.46
2598,1,1,143.25
2599,5,1,171.32
2600,1,1,176.65
2601,5,1,167.09
2602,3,1,171.32
2603,1,1,171.32
2604,5,1,168.16
2605,1,1,171.32
2606,3,1,168.16
2607,1,1,171.32
2608,5,1,239.64000000000001
2609,5,1,239.64000000000001
2610,5,1,239.64000000000001
2611,5,1,273.9
2612,5,1,239.64000000000001
2613,5,1,465.4
2614,5,1,465.4
2615,2,1,226.72000000000003
2616,5,1,219.48000000000002
2617,5,1,210.48000000000002
2618,5,1,210.48000000000002
2619,5,1,224.48000000000002
2620,2,1,294.18
2621,5,1,229.98000000000002
2622,4,1,219.48000000000002
2623,2,1,215.31
2624,5,1,224.84
2625,5,2,223.65
2626,5,2,243.42
2627,4,1,224.48000000000002
2628,1,1,291.54
2629,1,3,293.61
2630,1,3,83.62
2632,5,1,210.48000000000002
2633,4,1,216.3
2634,5,1,295.21
2635,1,1,213.81
2636,5,1,210.08
2637,4,2,212.52
2638,4,2,109.38
2639,5,1,214.57000000000002
2640,5,2,219.26000000000002
2641,5,2,288.68
2642,4,1,186.27
2643,5,1,173.88
2644,5,1,171.22
2645,4,1,163.24
2646,4,1,177.22
2647,5,1,171.0
2648,5,1,161.96
2649,5,1,175.08
2650,5,1,173.27
2651,5,1,177.49
2652,5,1,168.88
2653,4,1,189.0
2654,5,1,160.51
2655,5,1,176.9
2656,4,1,174.1
2657,5,1,186.27
2658,5,1,164.43
2659,5,1,171.0
2660,4,1,168.88
2661,4,1,175.08
2662,5,1,169.49
2663,1,1,169.49
2664,5,2,189.0
2666,4,1,186.5
2667,1,2,177.49
2669,5,1,189.0
2670,5,1,173.88
2671,5,1,186.5
2672,4,1,158.92000000000002
2673,5,1,163.24
2674,5,1,189.0
2675,5,1,177.49
2676,5,1,175.08
2677,5,1,175.08
2678,4,1,173.27
2679,5,1,186.27
2680,5,1,175.08
2681,5,1,175.3
2682,5,1,203.3
2683,4,1,173.88
2684,3,1,177.49
2685,4,1,171.0
2686,4,2,161.9
2688,5,1,166.92000000000002
2689,3,1,173.27
2690,5,1,173.88
2691,5,1,165.4
2692,4,1,203.08
2693,5,1,212.98000000000002
2694,4,1,170.62
2695,5,1,173.27
2696,5,1,171.0
2697,5,2,168.52
2699,4,1,166.71
2700,5,3,189.0
2701,1,3,189.0
2703,4,1,177.49
2704,5,1,173.27
2705,5,1,168.52
2706,3,1,177.8
2707,4,1,169.92000000000002
2708,5,1,200.36
2709,5,1,165.4
2710,5,1,171.22
2711,4,1,171.22
2712,5,2,199.72
2713,5,2,43.39
2714,5,1,171.0
2715,5,1,203.3
2716,5,1,165.18
2717,5,1,173.27
2718,5,1,203.08
2719,4,1,165.71
2720,5,1,203.08
2721,5,1,165.18
2722,5,1,168.88
2723,5,1,173.27
2724,5,3,166.71
2727,5,1,203.08
2728,1,1,175.3
2729,5,1,175.3
2730,4,1,203.08
2731,5,1,160.16
2732,5,1,163.24
2733,1,1,169.49
2734,1,1,169.1
2735,4,1,173.27
2736,4,1,212.98000000000002
2737,5,1,171.0
2738,5,1,177.49
2739,5,1,173.27
2740,5,1,179.98000000000002
2741,5,1,158.92000000000002
2742,4,1,169.3
2743,4,1,189.0
2744,4,1,173.27
2745,5,1,175.08
2746,5,1,171.0
2747,5,1,171.22
2748,4,1,177.49
2749,1,1,175.3
2750,5,1,177.8
2751,5,1,170.62
2752,2,1,170.62
2753,5,1,173.67000000000002
2754,5,1,173.27
2755,5,1,167.14000000000001
2756,5,1,173.88
2757,4,1,169.49
2758,5,1,203.3
2759,4,1,171.0
2760,5,1,173.27
2761,5,1,175.08
2762,5,1,194.8
2763,4,1,177.49
2764,4,1,167.52
2765,4,1,186.27
2766,1,2,161.9
2768,4,2,199.72
2769,4,2,43.39
2770,4,1,186.27
2771,5,1,159.68
2772,4,1,177.49
2773,5,1,171.0
2774,5,1,171.0
2775,5,1,169.85
2776,4,2,203.08
2777,4,2,140.49
2778,5,1,178.08
2779,1,1,169.49
2780,5,1,162.61
2781,4,1,173.27
2782,1,1,177.49
2783,4,1,173.27
2784,1,1,173.27
2785,5,1,175.08
2786,5,1,203.08
2787,5,1,173.88
2788,5,3,175.08
2789,5,3,89.17
2791,4,1,169.49
2792,5,1,189.0
2793,2,1,163.24
2794,5,1,163.24
2795,5,2,166.9
2796,5,2,33.0
2797,4,1,177.49
2798,5,1,173.88
2799,5,1,173.88
2800,5,1,168.52
2801,5,1,173.27
2802,5,1,173.88
2803,5,1,159.96
2804,1,1,189.0
2805,4,1,168.52
2806,5,1,173.27
2807,4,1,189.0
2808,5,1,160.51
2809,3,1,177.49
2810,1,1,189.0
2811,1,1,175.08
2812,4,1,165.18
2813,5,1,177.49
2814,3,1,169.1
2815,4,1,234.5
2816,5,1,175.3
2817,4,1,186.27
2818,5,1,173.88
2819,5,1,173.67000000000002
2820,2,1,173.27
2821,4,1,189.0
2822,5,2,165.84
2824,5,1,175.08
2825,4,1,171.0
2826,4,1,171.0
2827,5,1,163.24
2828,1,1,160.16
2829,5,1,177.8
2830,5,1,186.27
2831,5,1,171.0
2832,5,1,175.3
2833,5,1,177.49
2834,3,1,175.3
2835,5,1,173.27
2836,4,1,203.08
2837,4,1,234.5
2838,5,1,173.27
2839,5,1,177.49
2840,5,1,173.27
2841,5,1,169.49
2842,4,1,159.68
2843,5,1,163.24
2844,5,2,186.27
2846,5,1,169.49
2847,4,1,186.27
2848,5,1,158.92000000000002
2849,5,1,173.88
2850,5,1,175.08
2851,1,1,186.27
2852,5,1,163.24
2853,5,1,169.92000000000002
2854,1,6,170.62
2860,5,1,166.71
2861,5,1,173.67000000000002
2862,4,1,169.49
2863,1,1,173.27
2864,5,1,189.22
2865,5,1,171.0
2866,5,1,171.0
2867,4,1,177.8
2868,3,3,173.88
2871,3,2,179.98000000000002
2873,3,1,177.49
2874,5,1,171.0
2875,4,1,160.16
2876,5,1,173.88
2877,5,1,160.51
2878,5,1,175.08
2879,5,1,206.84
2880,5,1,177.49
2881,5,1,189.0
2882,5,1,159.68
2883,4,1,175.08
2884,5,2,173.88
2885,1,2,120.14
2886,5,1,170.14000000000001
2887,1,1,164.1
2888,5,1,173.27
2889,5,1,186.27
2890,4,1,171.0
2891,5,1,177.49
2892,3,1,171.22
2893,4,1,186.27
2894,5,1,186.27
2895,5,1,186.27
2896,4,1,173.88
2897,5,1,163.24
2898,5,1,166.92000000000002
2899,5,1,175.08
2900,3,1,173.88
2901,5,1,175.08
2902,1,1,163.24
2903,3,1,173.27
2904,4,1,175.08
2905,5,1,177.49
2906,4,1,175.08
2907,5,2,170.62
2909,5,1,173.88
2910,5,1,187.86
2911,5,1,175.08
2912,4,1,168.88
2913,4,1,173.67000000000002
2914,5,1,173.27
2915,5,1,169.49
2916,5,1,203.3
2917,5,1,173.88
2918,5,1,203.08
2919,5,1,171.0
2920,5,1,177.49
2921,5,1,72.26
2922,5,1,72.56
2923,5,1,68.69
2924,5,1,73.35
2925,4,1,77.31
2926,5,2,63.44
2927,5,2,22.36
2928,5,1,77.18
2929,5,1,66.11
2930,3,1,76.09
2931,3,1,67.74
2932,5,1,66.82
2933,5,1,62.61
2934,5,1,91.64
2935,1,1,809.6999999999999
2936,5,1,36.69
2937,5,1,43.129999999999995
2938,4,1,35.0
2939,4,1,27.84
2940,5,1,40.129999999999995
2941,4,1,32.449999999999996
2942,4,1,43.98
2943,5,1,35.0
2944,5,1,34.0
2945,5,1,32.449999999999996
2946,1,1,34.0
2947,5,1,34.0
2948,5,1,35.0
2949,5,2,88.33
2950,5,2,183.33
2951,5,1,35.69
2952,4,1,34.0
2953,5,1,43.17
2954,4,1,40.17
2955,5,2,46.06
2956,5,2,45.44
2957,5,1,40.129999999999995
2958,4,1,40.17
2959,3,2,37.53
2960,3,2,32.53
2961,5,1,35.129999999999995
2962,4,1,35.0
2963,5,1,27.84
2964,5,1,43.17
2965,5,1,40.17
2966,3,1,157.12
2967,5,1,153.59
2968,5,1,153.09
2969,4,1,166.29
2970,5,1,172.37
2971,2,2,158.01
2972,2,2,73.99000000000001
2973,4,1,150.70000000000002
2974,5,1,157.12
2975,5,1,154.91
2976,5,1,153.09
2977,3,1,158.14000000000001
2978,5,2,116.11
2980,4,1,116.11
2981,5,1,125.50999999999999
2982,1,5,30.32
2987,1,1,77.3
2988,5,1,76.14999999999999
2989,5,1,99.11
2990,5,1,89.96
2991,5,1,94.74
2992,1,1,84.92
2993,4,1,94.52
2994,5,1,94.74
2995,1,1,92.5
2996,1,1,94.74
2997,1,1,83.32
2998,5,2,117.96
